         1522045 function calls (1512559 primitive calls) in 3.914 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1146(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1179(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1205(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1237(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1242(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1252(StructuredVoidFormat)
       15    0.000    0.000    0.000    0.000 arrayprint.py:1466(_guarded_repr_or_str)
       15    0.000    0.000    0.000    0.000 arrayprint.py:1473(_array_str_implementation)
        2    0.000    0.000    0.000    0.000 arrayprint.py:1546(set_string_function)
        2    0.000    0.000    0.000    0.000 arrayprint.py:448(_recursive_guard)
        2    0.000    0.000    0.000    0.000 arrayprint.py:458(decorating_function)
       15    0.000    0.000    0.000    0.000 arrayprint.py:461(wrapper)
        1    0.000    0.000    0.000    0.000 arrayprint.py:834(FloatingFormat)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
     2041    0.001    0.000    0.001    0.000 arraysetops.py:136(_unpack_tuple)
     2041    0.000    0.000    0.000    0.000 arraysetops.py:144(_unique_dispatcher)
     2041    0.003    0.000    0.026    0.000 arraysetops.py:149(unique)
     2041    0.013    0.000    0.020    0.000 arraysetops.py:309(_unique1d)
        1    0.000    0.000    0.000    0.000 arrayterator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arrayterator.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 ast.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ast.py:347(NodeVisitor)
        1    0.000    0.000    0.000    0.000 ast.py:405(NodeTransformer)
        1    0.000    0.000    0.000    0.000 ast.py:476(_ABC)
        1    0.000    0.000    0.000    0.000 ast.py:505(Num)
        1    0.000    0.000    0.000    0.000 ast.py:509(Str)
        1    0.000    0.000    0.000    0.000 ast.py:513(Bytes)
        1    0.000    0.000    0.000    0.000 ast.py:517(NameConstant)
        1    0.000    0.000    0.000    0.000 ast.py:520(Ellipsis)
        1    0.000    0.000    0.006    0.006 base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:12(SparseWarning)
    18472    0.004    0.000    0.007    0.000 base.py:1205(isspmatrix)
        1    0.000    0.000    0.000    0.000 base.py:16(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 base.py:20(SparseEfficiencyWarning)
    19627    0.007    0.000    0.018    0.000 base.py:238(nnz)
       12    0.000    0.000    0.003    0.000 base.py:294(asformat)
        1    0.000    0.000    0.003    0.003 base.py:389(_add_sparse)
        2    0.000    0.000    0.004    0.002 base.py:405(__add__)
        1    0.000    0.000    0.000    0.000 base.py:425(__sub__)
        2    0.000    0.000    0.004    0.002 base.py:453(__mul__)
        2    0.000    0.000    0.004    0.002 base.py:541(__rmul__)
        1    0.000    0.000    0.000    0.000 base.py:58(spmatrix)
     6189    0.005    0.000    0.005    0.000 base.py:66(__init__)
        5    0.000    0.000    0.000    0.000 base.py:673(__getattr__)
    63711    0.008    0.000    0.008    0.000 base.py:80(get_shape)
        1    0.000    0.000    0.001    0.001 base.py:901(tocsr)
        1    0.000    0.000    0.002    0.002 base.py:952(tocsc)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.002    0.002 basic.py:7(<module>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.001    0.001 blas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blas.py:238(<dictcomp>)
        1    0.000    0.000    0.000    0.000 blas.py:239(<dictcomp>)
        2    0.000    0.000    0.000    0.000 blas.py:375(_memoize_get_funcs)
        1    0.000    0.000    0.000    0.000 bsr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bsr.py:22(bsr_matrix)
        1    0.000    0.000    0.002    0.002 bz2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bz2.py:30(BZ2File)
        1    0.000    0.000    0.000    0.000 cProfile.py:27(Profile)
        1    0.000    0.000    0.000    0.000 cProfile.py:3(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1982(Chebyshev)
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        3    0.000    0.000    0.000    0.000 codecs.py:319(decode)
        1    0.000    0.000    0.001    0.001 compressed.py:1(<module>)
     3076    0.017    0.000    0.220    0.000 compressed.py:1014(tocoo)
        2    0.000    0.000    0.000    0.000 compressed.py:1060(__get_has_canonical_format)
    16499    0.006    0.000    0.006    0.000 compressed.py:107(getnnz)
        2    0.000    0.000    0.000    0.000 compressed.py:1081(__set_has_canonical_format)
        2    0.000    0.000    0.000    0.000 compressed.py:1089(sum_duplicates)
     2040    0.001    0.000    0.001    0.000 compressed.py:1105(__get_sorted)
     2045    0.001    0.000    0.001    0.000 compressed.py:1120(__set_sorted)
     1020    0.002    0.000    0.122    0.000 compressed.py:1136(sort_indices)
     4121    0.014    0.000    0.032    0.000 compressed.py:1145(prune)
        3    0.000    0.000    0.004    0.001 compressed.py:1215(_binopt)
       10    0.000    0.000    0.000    0.000 compressed.py:124(_set_self)
     6144    0.006    0.000    0.021    0.000 compressed.py:1277(_process_slice)
     4118    0.048    0.000    0.136    0.000 compressed.py:135(check_format)
        1    0.000    0.000    0.000    0.000 compressed.py:24(_cs_matrix)
3098/3090    0.018    0.000    0.195    0.000 compressed.py:27(__init__)
        2    0.000    0.000    0.004    0.002 compressed.py:358(_add_sparse)
        1    0.000    0.000    0.000    0.000 compressed.py:361(_sub_sparse)
     3072    0.015    0.000    0.733    0.000 compressed.py:778(_get_submatrix)
     3072    0.032    0.000    2.147    0.001 compressed.py:805(_set_arrayXarray_sparse)
     5120    0.015    0.000    0.676    0.000 compressed.py:860(_prepare_indices)
    10240    0.049    0.000    0.500    0.000 compressed.py:863(check_bounds)
     2048    0.038    0.000    0.520    0.000 compressed.py:879(_set_many)
     3072    0.082    0.000    1.587    0.001 compressed.py:918(_zero_many)
     1020    0.051    0.000    0.417    0.000 compressed.py:938(_insert_many)
        1    0.000    0.000    0.000    0.000 construct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 construct.py:219(eye)
        1    0.000    0.000    0.000    0.000 construct.py:25(spdiags)
        2    0.003    0.001    0.013    0.006 construct.py:274(kron)
        1    0.000    0.000    0.000    0.000 contextlib.py:211(contextmanager)
        1    0.000    0.000    0.000    0.000 contextlib.py:59(_recreate_cm)
        1    0.000    0.000    0.000    0.000 contextlib.py:71(__call__)
        1    0.000    0.000    0.000    0.000 contextlib.py:72(inner)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
3089/3085    0.016    0.000    0.165    0.000 coo.py:126(__init__)
        1    0.000    0.000    0.000    0.000 coo.py:22(coo_matrix)
     3128    0.004    0.000    0.005    0.000 coo.py:239(getnnz)
     3089    0.031    0.000    0.091    0.000 coo.py:265(_check)
        7    0.000    0.000    0.004    0.001 coo.py:372(tocsr)
        4    0.000    0.000    0.005    0.001 coo.py:514(_with_data)
     3074    0.004    0.000    0.084    0.000 coo.py:526(sum_duplicates)
     3074    0.027    0.000    0.079    0.000 coo.py:537(_sum_duplicates)
        4    0.000    0.000    0.000    0.000 coo.py:595(isspmatrix_coo)
        1    0.000    0.000    0.001    0.001 copy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 copy.py:55(Error)
        1    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
        1    0.000    0.000    0.002    0.002 core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:1126(_DomainedBinaryOperation)
        6    0.000    0.000    0.000    0.000 core.py:1147(__init__)
        4    0.000    0.000    0.000    0.000 core.py:115(doc_note)
        1    0.000    0.000    0.000    0.000 core.py:1284(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 core.py:1316(_replace_dtype_fields)
        1    0.000    0.000    0.000    0.000 core.py:1330(make_mask_descr)
        3    0.000    0.000    0.000    0.000 core.py:1363(getmask)
       44    0.000    0.000    0.000    0.000 core.py:138(get_object_signature)
        1    0.000    0.000    0.000    0.000 core.py:155(MAError)
        1    0.000    0.000    0.000    0.000 core.py:163(MaskError)
        1    0.000    0.000    0.000    0.000 core.py:197(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:198(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:201(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:202(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:2383(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2389(__init__)
        7    0.000    0.000    0.000    0.000 core.py:2555(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:2600(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2708(MaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:2819(__new__)
        2    0.000    0.000    0.000    0.000 core.py:2949(_update_from)
        2    0.000    0.000    0.000    0.000 core.py:2975(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:3124(view)
        4    0.000    0.000    0.000    0.000 core.py:3406(dtype)
        2    0.000    0.000    0.000    0.000 core.py:3422(shape)
        1    0.000    0.000    0.000    0.000 core.py:6234(mvoid)
        1    0.000    0.000    0.000    0.000 core.py:6429(MaskedConstant)
        4    0.000    0.000    0.000    0.000 core.py:6433(__has_singleton)
        1    0.000    0.000    0.000    0.000 core.py:6439(__new__)
        1    0.000    0.000    0.000    0.000 core.py:6457(__array_finalize__)
        2    0.000    0.000    0.000    0.000 core.py:6532(__setattr__)
        1    0.000    0.000    0.000    0.000 core.py:6624(_extrema_operation)
        2    0.000    0.000    0.000    0.000 core.py:6633(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6739(_frommethod)
       26    0.000    0.000    0.000    0.000 core.py:6750(__init__)
       26    0.000    0.000    0.000    0.000 core.py:6755(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:798(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:807(__init__)
        1    0.000    0.000    0.000    0.000 core.py:8081(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:8094(__init__)
        8    0.000    0.000    0.000    0.000 core.py:8099(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:823(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:831(__init__)
        1    0.000    0.000    0.000    0.000 core.py:84(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 core.py:841(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:847(__init__)
        1    0.000    0.000    0.000    0.000 core.py:862(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:868(__init__)
        1    0.000    0.000    0.000    0.000 core.py:878(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:884(__init__)
        1    0.000    0.000    0.000    0.000 core.py:894(_MaskedUFunc)
       52    0.000    0.000    0.000    0.000 core.py:895(__init__)
        1    0.000    0.000    0.000    0.000 core.py:904(_MaskedUnaryOperation)
       26    0.000    0.000    0.000    0.000 core.py:922(__init__)
        1    0.000    0.000    0.000    0.000 core.py:978(_MaskedBinaryOperation)
       18    0.000    0.000    0.000    0.000 core.py:998(__init__)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csc.py:134(tocsr)
        1    0.000    0.000    0.000    0.000 csc.py:16(csc_matrix)
     1024    0.001    0.000    0.072    0.000 csc.py:214(_get_sliceXint)
    14345    0.003    0.000    0.003    0.000 csc.py:230(_swap)
        1    0.000    0.000    0.002    0.002 csr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csr.py:167(tocsr)
        1    0.000    0.000    0.000    0.000 csr.py:17(csr_matrix)
        2    0.000    0.000    0.001    0.001 csr.py:175(tocsc)
    20550    0.002    0.000    0.002    0.000 csr.py:235(_swap)
     1024    0.001    0.000    0.078    0.000 csr.py:284(_get_intXslice)
     1024    0.001    0.000    0.587    0.001 csr.py:317(_get_sliceXint)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:198(_concrete_ndptr)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:357(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:368(<dictcomp>)
        1    0.000    0.000    0.000    0.000 data.py:1(<module>)
        2    0.001    0.001    0.004    0.002 data.py:123(_mul_scalar)
       18    0.000    0.000    0.000    0.000 data.py:131(_create_method)
        1    0.000    0.000    0.000    0.000 data.py:157(_minmax_mixin)
        1    0.000    0.000    0.000    0.000 data.py:19(_data_matrix)
     6188    0.003    0.000    0.008    0.000 data.py:20(__init__)
    13337    0.003    0.000    0.003    0.000 data.py:23(_get_dtype)
        2    0.000    0.000    0.014    0.007 data.py:30(_deduped_data)
        2    0.000    0.000    0.016    0.008 data.py:68(astype)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
        1    0.001    0.001    0.001    0.001 datetime.py:1141(tzinfo)
        1    0.000    0.000    0.000    0.000 datetime.py:1211(time)
        2    0.000    0.000    0.000    0.000 datetime.py:1236(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:1559(datetime)
        3    0.000    0.000    0.000    0.000 datetime.py:1567(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:2181(timezone)
        3    0.000    0.000    0.000    0.000 datetime.py:2201(_create)
       35    0.000    0.000    0.000    0.000 datetime.py:379(_check_int_field)
        3    0.000    0.000    0.000    0.000 datetime.py:41(_days_before_year)
        5    0.000    0.000    0.000    0.000 datetime.py:411(_check_date_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:424(_check_time_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:441(_check_tzinfo_arg)
        5    0.000    0.000    0.000    0.000 datetime.py:46(_days_in_month)
        1    0.000    0.000    0.000    0.000 datetime.py:469(timedelta)
       12    0.000    0.000    0.000    0.000 datetime.py:488(__new__)
        2    0.000    0.000    0.000    0.000 datetime.py:661(__neg__)
        1    0.000    0.000    0.000    0.000 datetime.py:789(date)
        2    0.000    0.000    0.000    0.000 datetime.py:819(__new__)
        1    0.000    0.000    0.001    0.001 decimal.py:2(<module>)
        1    0.000    0.000    0.000    0.000 decomp.py:16(<module>)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_schur.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
        7    0.000    0.000    0.000    0.000 decorator.py:127(update)
        7    0.000    0.000    0.001    0.000 decorator.py:144(make)
        7    0.000    0.000    0.000    0.000 decorator.py:152(<listcomp>)
        7    0.000    0.000    0.002    0.000 decorator.py:177(create)
       14    0.000    0.000    0.000    0.000 decorator.py:195(<genexpr>)
        6    0.000    0.000    0.001    0.000 decorator.py:200(decorate)
        1    0.000    0.000    0.000    0.000 decorator.py:215(decorator)
        1    0.000    0.000    0.000    0.000 decorator.py:254(ContextManager)
        1    0.000    0.000    0.001    0.001 decorator.py:30(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:46(get_init)
        1    0.000    0.000    0.000    0.000 decorator.py:65(FunctionMaker)
        7    0.000    0.000    0.001    0.000 decorator.py:75(__init__)
        1    0.000    0.000    0.004    0.004 defchararray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defchararray.py:1805(chararray)
        1    0.000    0.000    0.003    0.003 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:72(matrix)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 deprecation.py:27(_DeprecationHelperStr)
      464    0.000    0.000    0.000    0.000 deprecation.py:7(_deprecated)
      464    0.000    0.000    0.003    0.000 deprecation.py:9(wrap)
        1    0.000    0.000    0.000    0.000 dia.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dia.py:16(dia_matrix)
        1    0.000    0.000    0.001    0.001 dia.py:359(tocoo)
        1    0.000    0.000    0.000    0.000 dia.py:408(isspmatrix_dia)
        1    0.000    0.000    0.000    0.000 dia.py:89(__init__)
        1    0.000    0.000    0.001    0.001 dis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dis.py:209(Instruction)
        1    0.000    0.000    0.000    0.000 dis.py:479(Bytecode)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:23(dok_matrix)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 enum.py:1009(<lambda>)
        2    0.000    0.000    0.000    0.000 enum.py:1015(_power_of_two)
        6    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
        1    0.000    0.000    0.000    0.000 enum.py:143(__prepare__)
        1    0.000    0.000    0.000    0.000 enum.py:157(__new__)
        1    0.000    0.000    0.000    0.000 enum.py:175(<dictcomp>)
        1    0.000    0.000    0.000    0.000 enum.py:200(<setcomp>)
       11    0.000    0.000    0.000    0.000 enum.py:22(_is_dunder)
        3    0.000    0.000    0.000    0.000 enum.py:223(<genexpr>)
      118    0.000    0.000    0.000    0.000 enum.py:313(__call__)
       11    0.000    0.000    0.000    0.000 enum.py:33(_is_sunder)
        1    0.000    0.000    0.000    0.000 enum.py:370(__getattr__)
       10    0.000    0.000    0.000    0.000 enum.py:417(__setattr__)
        1    0.000    0.000    0.000    0.000 enum.py:522(_check_for_existing_members)
        2    0.000    0.000    0.000    0.000 enum.py:532(_get_mixins_)
        2    0.000    0.000    0.000    0.000 enum.py:543(_find_data_type)
        1    0.000    0.000    0.000    0.000 enum.py:579(_find_new_)
      118    0.000    0.000    0.000    0.000 enum.py:631(__new__)
        1    0.000    0.000    0.000    0.000 enum.py:68(__init__)
       11    0.000    0.000    0.000    0.000 enum.py:748(name)
       11    0.000    0.000    0.000    0.000 enum.py:75(__setitem__)
       13    0.000    0.000    0.000    0.000 enum.py:753(value)
        1    0.000    0.000    0.000    0.000 enum.py:889(_missing_)
        1    0.000    0.000    0.000    0.000 enum.py:899(_create_pseudo_member_)
        1    0.000    0.000    0.000    0.000 enum.py:932(__or__)
       30    0.000    0.000    0.000    0.000 enum.py:938(__and__)
        1    0.000    0.000    0.000    0.000 enum.py:957(_high_bit)
        1    0.000    0.000    0.000    0.000 enum.py:978(_decompose)
        1    0.000    0.000    0.000    0.000 enum.py:997(<listcomp>)
        1    0.000    0.000    0.000    0.000 extract.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1472(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1502(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1520(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:215(_fromnxfunction)
       10    0.000    0.000    0.000    0.000 extras.py:235(__init__)
       10    0.000    0.000    0.000    0.000 extras.py:239(getdoc)
        1    0.000    0.000    0.000    0.000 extras.py:270(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 extras.py:288(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:301(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 extras.py:326(_fromnxfunction_allargs)
        1    0.000    0.000    0.002    0.002 financial.py:1(<module>)
        1    0.000    0.000    0.000    0.000 flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
        1    0.000    0.000    0.005    0.005 fromnumeric.py:1(<module>)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1424(_squeeze_dispatcher)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1428(squeeze)
     3072    0.000    0.000    0.000    0.000 fromnumeric.py:1701(_ravel_dispatcher)
     3072    0.003    0.000    0.007    0.000 fromnumeric.py:1705(ravel)
     2050    0.000    0.000    0.000    0.000 fromnumeric.py:1812(_nonzero_dispatcher)
     2050    0.001    0.000    0.006    0.000 fromnumeric.py:1816(nonzero)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2245(_any_dispatcher)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2249(any)
     1021    0.000    0.000    0.000    0.000 fromnumeric.py:2414(_cumsum_dispatcher)
     1021    0.001    0.000    0.094    0.000 fromnumeric.py:2418(cumsum)
    18460    0.002    0.000    0.002    0.000 fromnumeric.py:3071(_ndim_dispatcher)
    18460    0.013    0.000    0.026    0.000 fromnumeric.py:3075(ndim)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:39(_wrapit)
     4091    0.003    0.000    0.101    0.000 fromnumeric.py:52(_wrapfunc)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:70(_wrapreduction)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:71(<dictcomp>)
     1020    0.000    0.000    0.000    0.000 fromnumeric.py:995(_argsort_dispatcher)
     1020    0.001    0.000    0.004    0.000 fromnumeric.py:999(argsort)
        2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
     2040    0.000    0.000    0.000    0.000 function_base.py:1148(_diff_dispatcher)
     2040    0.028    0.000    0.030    0.000 function_base.py:1152(diff)
        2    0.000    0.000    0.000    0.000 function_base.py:18(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 function_base.py:1895(vectorize)
        2    0.000    0.000    0.000    0.000 function_base.py:2048(__init__)
        2    0.000    0.000    0.000    0.000 function_base.py:23(linspace)
     6147    0.002    0.000    0.003    0.000 function_base.py:244(iterable)
        1    0.000    0.000    0.000    0.000 function_base.py:4097(_meshgrid_dispatcher)
        1    0.000    0.000    0.000    0.000 function_base.py:4102(meshgrid)
      282    0.000    0.000    0.000    0.000 function_base.py:419(_needs_add_docstring)
        1    0.000    0.000    0.000    0.000 function_base.py:4214(<listcomp>)
        1    0.000    0.000    0.000    0.000 function_base.py:4227(<listcomp>)
      282    0.000    0.000    0.001    0.000 function_base.py:437(_add_docstring)
      282    0.001    0.000    0.003    0.000 function_base.py:451(add_newdoc)
     3072    0.001    0.000    0.001    0.000 function_base.py:4612(_append_dispatcher)
     3072    0.007    0.000    0.031    0.000 function_base.py:4616(append)
      792    0.002    0.000    0.004    0.000 functools.py:34(update_wrapper)
        2    0.000    0.000    0.000    0.000 functools.py:487(lru_cache)
        2    0.000    0.000    0.000    0.000 functools.py:525(decorating_function)
      790    0.000    0.000    0.000    0.000 functools.py:64(wraps)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
       30    0.000    0.000    0.000    0.000 getlimits.py:17(_fr0)
        2    0.000    0.000    0.000    0.000 getlimits.py:237(_get_machar)
       30    0.000    0.000    0.000    0.000 getlimits.py:25(_fr1)
        1    0.000    0.000    0.000    0.000 getlimits.py:291(finfo)
        1    0.000    0.000    0.000    0.000 getlimits.py:32(MachArLike)
        6    0.000    0.000    0.001    0.000 getlimits.py:35(__init__)
        5    0.000    0.000    0.000    0.000 getlimits.py:366(__new__)
       36    0.000    0.000    0.000    0.000 getlimits.py:39(<lambda>)
        2    0.000    0.000    0.000    0.000 getlimits.py:399(_init)
       30    0.000    0.000    0.000    0.000 getlimits.py:40(<lambda>)
       30    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
        1    0.000    0.000    0.000    0.000 getlimits.py:445(iinfo)
    28840    0.035    0.000    0.035    0.000 getlimits.py:498(__init__)
    14414    0.007    0.000    0.007    0.000 getlimits.py:509(min)
    14423    0.004    0.000    0.004    0.000 getlimits.py:522(max)
        8    0.000    0.000    0.000    0.000 getlimits.py:90(_register_type)
        1    0.000    0.000    0.001    0.001 getlimits.py:94(_register_known_types)
       14    0.000    0.000    0.000    0.000 hashlib.py:123(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 hashlib.py:5(<module>)
        8    0.000    0.000    0.000    0.000 hashlib.py:79(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1641(Hermite)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1635(HermiteE)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
        1    0.000    0.000    0.002    0.002 hmac.py:1(<module>)
      257    0.000    0.000    0.000    0.000 hmac.py:17(<genexpr>)
      257    0.000    0.000    0.000    0.000 hmac.py:18(<genexpr>)
        1    0.000    0.000    0.000    0.000 hmac.py:26(HMAC)
        1    0.000    0.000    0.006    0.006 index_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:108(nd_grid)
        2    0.000    0.000    0.000    0.000 index_tricks.py:143(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:208(MGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:250(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:255(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:300(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:310(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:422(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:517(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:522(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:547(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:554(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:680(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:724(__init__)
        1    0.000    0.000    0.005    0.005 inspect.py:1(<module>)
        7    0.000    0.000    0.001    0.000 inspect.py:1102(getfullargspec)
       20    0.000    0.000    0.000    0.000 inspect.py:158(isfunction)
        7    0.000    0.000    0.000    0.000 inspect.py:2124(_signature_from_function)
        7    0.000    0.000    0.000    0.000 inspect.py:2218(_signature_from_callable)
        1    0.000    0.000    0.000    0.000 inspect.py:2420(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2424(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2428(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2457(Parameter)
       56    0.000    0.000    0.000    0.000 inspect.py:2489(__init__)
      112    0.000    0.000    0.000    0.000 inspect.py:2539(name)
       96    0.000    0.000    0.000    0.000 inspect.py:2543(default)
       56    0.000    0.000    0.000    0.000 inspect.py:2547(annotation)
       56    0.000    0.000    0.000    0.000 inspect.py:2551(kind)
        1    0.000    0.000    0.000    0.000 inspect.py:2612(BoundArguments)
        1    0.000    0.000    0.000    0.000 inspect.py:2742(Signature)
        7    0.000    0.000    0.000    0.000 inspect.py:2772(__init__)
       63    0.000    0.000    0.000    0.000 inspect.py:2821(<genexpr>)
        7    0.000    0.000    0.000    0.000 inspect.py:2857(parameters)
        7    0.000    0.000    0.000    0.000 inspect.py:2861(return_annotation)
        1    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
